Dia,Dia group,Grade,Quantity,Rate
1,1,0,0.05253907079046807,-0.10526315789473684
1,1,0,0.012217035146271068,-0.04912280701754386
1,1,0,0.2138695283944201,-0.11929824561403508
1,1,0,-0.20622520024986157,-0.10526315789473684
1,1,0,0.4044135866725211,-0.10526315789473684
1,1,0,0.15467835449083095,-0.04912280701754386
1,1,0,0.40619128454693143,0.0
1,1,0,0.8197093634657453,-0.1368421052631579
1,1,0,0.44681607831572734,-0.11929824561403508
1,1,0,1.0566835972483781,-0.10526315789473684
1,1,0,-0.19736136797790005,-0.42105263157894735
1,1,0,0.22707197887558558,-0.22456140350877193
1,1,0,0.07842872397337365,-0.1543859649122807
1,1,0,-0.1083898738637362,-0.11929824561403508
1,1,0,-0.9338575749831161,0.021052631578947368
1,1,0,1.5727548958468978,-0.11929824561403508
1,1,0,-0.03906969443564468,-0.10526315789473684
1,1,0,-0.010224553969929976,-0.10526315789473684
1,1,0,0.3776311564952671,-0.10526315789473684
1,1,0,-0.3483593879393075,-0.22456140350877193
1,1,0,0.2533035007568305,-0.10526315789473684
1,1,0,1.0551871400618533,-0.07017543859649122
1,1,0,-0.6041549990675956,-0.11929824561403508
1,1,0,1.0790687794150857,-0.07017543859649122
1,1,0,-0.5798175237827822,-0.11929824561403508
1,1,0,-0.4330946516338656,-0.11929824561403508
1,1,0,-0.08085165637581403,-0.11929824561403508
1,1,0,0.6809918644222805,-0.11929824561403508
1,1,0,0.36685587569783507,-0.07017543859649122
1,1,0,-0.8299237183736417,-0.11929824561403508
1,1,0,-0.8109667688812637,-0.11929824561403508
1,1,0,-0.5637866936283317,-0.11929824561403508
1,1,0,-0.5036755628619097,-0.11929824561403508
1,1,0,-0.06824410301807929,-0.10526315789473684
1,1,0,-0.19515074593842732,-0.24210526315789474
1,1,0,0.5793847161484502,-0.10526315789473684
1,1,0,-0.3483593879393075,-0.04912280701754386
1,1,0,-0.36502170499638803,-0.37894736842105264
1,1,0,0.18346924497177772,-0.10526315789473684
1,1,0,0.6859170821485406,-0.10526315789473684
1,1,0,-1.9256869201813243,-0.8982456140350877
1,1,0,-1.9256869201813243,-0.6105263157894737
1,1,0,-0.8141070412116582,-0.13333333333333333
1,1,0,0.020330392265988092,-0.10526315789473684
1,1,0,0.7137048699374334,-0.09824561403508772
1,1,0,0.08041011582944073,-0.11929824561403508
1,1,0,-0.30379768030956955,-0.10526315789473684
1,1,0,1.8854218750980214,-0.07017543859649122
1,1,0,0.09817887816887153,-0.04912280701754386
1,1,0,0.3686542615919459,-0.04912280701754386
1,1,0,-0.21735358024413842,-0.5052631578947369
1,1,0,0.24396131828356604,-0.47017543859649125
1,1,0,0.7218388633244205,-0.10526315789473684
1,1,0,0.564147997522459,-0.04912280701754386
1,1,0,-0.1666029137968473,-0.21052631578947367
1,1,0,-0.357864050291819,-0.11929824561403508
1,1,0,0.40263492308658266,-0.10526315789473684
1,1,0,0.5810736553299872,-0.10526315789473684
1,1,0,0.5945564535854982,-0.10526315789473684
1,1,0,-0.8491667190947503,-0.04912280701754386
1,1,0,0.2006080396679054,-0.04912280701754386
1,1,0,0.5827617936785304,-0.24561403508771928
1,1,0,-0.8363054968550999,-0.18947368421052632
1,1,0,-0.22629575663565799,-0.11929824561403508
1,1,0,1.0311729866500399,-0.11929824561403508
1,1,0,1.102820513579514,-0.24561403508771928
1,1,0,0.036483147197363064,-0.16140350877192983
1,1,0,-0.27383913744305766,-0.11929824561403508
1,1,0,0.0764459015825407,-0.04912280701754386
1,1,0,0.7169605673282395,-0.04912280701754386
1,1,0,-0.19736136797790005,-0.3017543859649123
1,1,0,-0.6823112012934945,-0.13333333333333333
1,1,0,2.0403576237829895,-0.11929824561403508
1,1,0,-0.4134034490622582,-0.10526315789473684
1,1,0,0.45032530801201814,-0.10526315789473684
1,1,0,-0.10413311603862085,-0.3649122807017544
1,1,0,2.0743130798186757,-0.3649122807017544
1,1,0,0.7137048699374334,-0.04912280701754386
1,1,0,0.5522516399412649,-0.24561403508771928
1,1,0,0.1796469410906639,-0.16140350877192983
1,1,0,0.2119786668491959,-0.10175438596491228
1,1,0,-0.6880472077470576,-0.11929824561403508
1,1,0,1.5025061011550878,-0.07017543859649122
1,1,0,1.141146483046598,-0.10526315789473684
1,1,0,-0.29916136502398283,-0.11929824561403508
1,1,0,0.16430721641410304,-0.10526315789473684
1,1,0,-0.8491667190947503,0.056140350877192984
1,1,0,-0.48577646797307333,0.2011698245614034
1,1,0,0.16430721641410304,0.2011698245614034
1,1,0,2.0743130798186757,-0.47017543859649125
1,1,0,0.5776949747572439,-0.2807017543859649
1,1,0,-0.7647317412951716,-0.13333333333333333
1,1,0,-0.07034095317467041,-0.11929824561403508
1,1,0,1.5485470330251956,-0.11929824561403508
1,1,0,0.7299554287121718,-0.10526315789473684
1,1,0,-0.36502170499638803,-0.10175438596491228
1,1,0,-0.032861333034780955,-0.3508771929824561
1,1,0,-0.7170626193183649,-0.1543859649122807
1,1,0,0.19680806450947255,-0.10526315789473684
1,1,0,1.1747781220229876,-0.624561403508772
1,1,0,-0.6851764806760766,-0.22456140350877193
1,1,0,0.35062483904408603,-0.1368421052631579
1,1,0,0.572620923497471,-0.10526315789473684
1,1,0,0.7509778950046598,-0.2807017543859649
1,1,0,-0.5452722914762133,-0.21052631578947367
1,1,0,-0.36741320680945583,-0.1543859649122807
1,1,0,0.23459009225239663,-0.10526315789473684
1,1,0,-0.3888236086595912,-0.055806315789473544
1,1,0,-0.17973533214565698,-0.10526315789473684
1,1,0,0.5539535824976485,-0.10526315789473684
1,1,0,1.0835320474962398,-0.07017543859649122
1,1,0,1.0070236186644947,-0.2807017543859649
1,1,0,1.245608263533267,-0.2596491228070175
1,1,0,-0.19073585327053938,-0.10526315789473684
1,1,0,0.3972931190133554,-0.10526315789473684
1,1,0,0.7396724913192322,-0.2807017543859649
1,1,0,2.0743130798186757,-0.18947368421052632
1,1,0,0.45558226854443634,-0.3298245614035088
1,1,0,0.13338019212473276,-0.3157894736842105
1,1,0,1.0416956551121477,-0.3157894736842105
1,1,0,2.0743130798186757,-0.24561403508771928
1,1,0,-0.6880472077470576,-0.18947368421052632
1,1,0,0.7364362232353814,-0.10526315789473684
1,1,0,1.839644590077606,-0.07017543859649122
1,1,0,2.0743130798186757,-0.6200414035087717
1,1,0,1.4298865422373,-0.47017543859649125
1,1,0,1.0656515068403312,-0.6795122807017546
1,1,0,1.2269229087976976,-0.5718701754385966
1,1,0,0.38300533822178773,-0.47017543859649125
1,1,0,0.4380268393275859,-0.5546238596491228
1,1,0,1.0746009446012859,-0.5344035087719298
1,1,0,0.6113389327102137,-0.47017543859649125
1,1,0,0.762250071694043,-0.47017543859649125
1,1,0,-0.39876463462680856,-0.5614035087719298
1,1,0,0.7542018919668609,-0.47017543859649125
1,1,0,-0.3794133872631326,-0.8807017543859649
1,1,0,1.0581795374787117,-0.5754385964912281
1,1,0,-0.18193126966612627,-0.47017543859649125
1,1,0,0.24770165826342033,-0.47017543859649125
1,1,0,0.9244834365536444,-0.5070470175438595
1,1,0,-0.4085116890243868,-0.7508771929824561
1,1,0,-0.6938051561020443,-0.47017543859649125
1,1,0,0.23459009225239663,-0.47017543859649125
1,1,0,0.2737556523054813,-0.47017543859649125
1,1,0,0.599599431331854,-0.47017543859649125
1,1,0,0.5878214174320584,-0.47017543859649125
1,1,0,1.0701285260981903,-0.5344035087719298
1,1,0,1.9933145816813977,-0.5070470175438595
1,1,0,0.2420894070130582,-0.47017543859649125
1,1,0,-0.19073585327053938,-0.3197143859649123
1,1,0,-0.1841292833954863,-0.3197143859649123
1,1,0,0.018304383378789098,-0.5964912280701754
1,1,0,1.0686366983864373,-0.5754385964912281
1,1,0,-0.6427492121400306,-0.5263157894736842
1,1,0,0.23083339605770814,-0.47017543859649125
1,1,0,-0.10413311603862085,-0.7925066666666668
1,1,0,0.024377774989400674,-0.47017543859649125
1,1,0,0.4008552918877265,-0.47017543859649125
1,1,0,0.08832145222166182,-0.43508771929824563
1,1,0,-0.8654327529395227,-0.28771929824561404
1,1,0,-0.7953770940244818,-0.28771929824561404
1,1,0,-0.48577646797307333,-0.28771929824561404
1,1,0,-0.07453992787885826,-0.28771929824561404
1,1,0,0.3470067129524256,-0.6105263157894737
1,1,0,-0.506247070780343,-0.5473684210526316
1,1,0,0.6612254183432393,-0.5070470175438595
1,1,0,-0.5531826752692476,-0.5403508771929825
1,1,0,-0.39633538883613195,-0.5403508771929825
1,1,0,0.04652931388861312,-0.5052631578947369
1,1,0,0.5760044297756064,-0.5052631578947369
1,1,0,1.0551871400618533,-0.4842105263157895
1,1,0,-0.21289569621296534,-0.47017543859649125
1,1,0,1.0446974104458793,-0.47017543859649125
1,1,0,0.6973840525043322,-0.7298245614035088
1,1,0,-0.8109667688812637,-0.5824561403508772
1,1,0,-0.17315990624131716,-0.5543859649122806
1,1,0,-0.4232239897142838,-0.5754385964912281
1,1,0,0.39194255469689954,-0.47017543859649125
1,1,0,-0.6880472077470576,-0.3197143859649123
1,1,0,-0.9224534737083893,-0.47017543859649125
1,1,0,-0.19073585327053938,-0.47017543859649125
1,1,0,1.0790687794150857,-0.6105263157894737
1,1,0,-0.17097220316634476,-0.5472701754385964
1,1,0,0.8022418609057794,-0.47017543859649125
1,1,0,1.537751234827097,-0.5070470175438595
1,1,0,0.609664201767211,-0.47017543859649125
1,1,0,0.42037832798598845,-0.887719298245614
1,1,0,-0.20400602562420872,-0.6456140350877193
1,1,0,0.4538308639197266,-0.5021052631578947
1,1,0,0.8934908972615392,-0.47017543859649125
1,1,0,-0.4232239897142838,-0.3197143859649123
1,1,0,-0.1841292833954863,-0.6456140350877193
1,1,0,0.9043650289241505,-0.631578947368421
1,1,0,-0.8427196298710103,-0.6105263157894737
1,1,0,0.3596522412411826,-0.5754385964912281
1,1,0,0.5709279594188741,-0.47017543859649125
1,1,0,0.7766946106787384,-0.6105263157894737
1,1,0,1.4022041680595323,-0.47017543859649125
1,1,0,1.2884438402157572,-0.7649122807017544
1,1,0,1.3393375217221632,-0.7649122807017544
1,1,0,0.020330392265988092,-0.6456140350877193
1,1,0,-0.39633538883613195,-0.5052631578947369
1,1,0,-0.6709038225438761,-0.47017543859649125
1,1,0,1.5579747412615979,-0.7719298245614035
1,1,0,-0.11265405917620894,-0.738983157894737
1,1,0,-0.4011968740935355,-0.9768659649122807
1,1,0,-0.38664807808923246,-0.738983157894737
1,1,0,0.4008552918877265,-0.43508771929824563
1,1,0,1.4077531484311248,-0.7508771929824561
1,1,0,-0.443016373203971,-0.6140350877192983
1,1,0,1.0656515068403312,-0.47017543859649125
1,1,0,0.599599431331854,-0.7649122807017544
1,1,0,0.7782962365786815,-0.7649122807017544
1,1,0,0.9964150405417977,-0.7649122807017544
1,1,0,-0.30379768030956955,-0.6842105263157895
1,1,0,0.22707197887558558,-0.5859649122807018
1,1,0,0.5283371746150558,-0.4842105263157895
1,1,0,-0.7359389761255354,-0.4
1,1,0,-0.7059696427320084,-0.5333333333333333
1,1,0,0.01018479746147336,-0.47017543859649125
1,1,0,0.03043732509798104,-0.47017543859649125
1,1,0,0.3955105735026234,-0.47017543859649125
1,1,0,1.7091615794687725,-0.47017543859649125
1,1,0,1.4077531484311248,-0.7859649122807018
1,1,0,-0.8395084818895121,-0.7719298245614035
1,1,0,-0.19073585327053938,-0.7017543859649122
1,1,0,-0.6823112012934945,-0.5754385964912281
1,1,0,0.5743130798186757,-0.7719298245614035
1,1,0,0.8841470154377853,-0.7719298245614035
1,1,0,1.53910195614209,-0.47017543859649125
1,1,0,-0.151373913482398,-0.6456140350877193
1,1,0,0.3990746911680994,-0.47017543859649125
1,1,0,-0.12334732821988874,-0.5964912280701754
1,1,0,0.1796469410906639,-0.47017543859649125
1,1,0,-0.6371785131041474,-0.7806126315789476
1,1,0,0.7445217557014776,-0.7719298245614035
1,1,0,0.7493648799021436,-0.7719298245614035
1,1,0,-0.42076419168326823,-0.6666666666666666
1,1,0,1.0446974104458793,-0.6456140350877193
1,1,0,0.9136627174914301,-0.5070470175438595
1,1,0,0.7606417816816071,-0.47017543859649125
1,1,0,0.01627682376948732,-0.6596491228070176
1,1,0,0.03043732509798104,-0.5859649122807018
1,1,0,-0.17973533214565698,-0.47017543859649125
1,1,0,0.4397865415745847,-0.47017543859649125
1,1,0,0.05453935663882198,-0.43508771929824563
1,1,0,0.5283371746150558,-0.8210526315789474
1,1,0,0.9152102817232047,-0.7649122807017544
1,1,0,0.40263492308658266,-0.6596491228070176
1,1,0,-0.6455419439207722,-0.6105263157894737
1,1,0,0.9059161123674517,-0.5581922807017542
1,1,0,1.7274353317693176,-0.5403508771929825
1,1,0,0.032454118907121104,-0.47017543859649125
1,1,0,0.38121493591830247,-0.47017543859649125
1,1,0,0.5709279594188741,-0.6842105263157895
1,1,0,0.15081775535681344,-0.6105263157894737
1,1,0,0.41329245673266696,-0.47017543859649125
1,1,0,1.025148428587523,-0.47017543859649125
1,1,0,1.884155282104132,-0.47017543859649125
1,1,0,-0.8427196298710103,-0.3197143859649123
1,1,0,1.0115620520669493,-0.7719298245614035
1,1,0,-0.6880472077470576,-0.7157894736842105
1,1,0,-0.29684697977484786,-0.7157894736842105
1,1,0,-0.6851764806760766,-0.519424561403509
1,1,0,0.8276236189523173,-0.7368421052631579
1,1,0,-0.5479050709480014,-0.7157894736842105
1,1,0,-0.36741320680945583,-0.7017543859649122
1,1,0,2.0743130798186757,-0.8133333333333334
1,1,0,1.5593201455996588,-0.5403508771929825
1,1,0,1.9821173351754149,-0.5403508771929825
1,1,0,2.0743130798186757,-0.5403508771929825
1,1,0,0.1930031681911637,-0.47017543859649125
1,1,0,0.5368968660088783,-0.8385964912280702
1,1,0,0.11778962017323903,-0.7859649122807018
1,1,0,0.6973840525043322,-0.7719298245614035
1,1,0,1.0566835972483781,-0.7719298245614035
1,1,0,1.7287382397409679,-0.7508771929824561
1,1,0,-0.1885315680119695,-0.6105263157894737
1,1,0,0.13532298403048637,-0.5581922807017542
1,1,0,0.22518949318863862,-0.47017543859649125
1,1,0,2.0743130798186757,-0.9263157894736842
1,1,0,0.6529580989243616,-0.9052631578947369
1,1,0,0.08041011582944073,-0.8
1,1,0,-0.1863293804559551,-0.7477003508771932
1,1,0,-0.9224534737083893,-0.7157894736842105
1,1,0,1.545850217004924,-0.5754385964912281
1,1,0,-1.9256869201813243,-0.5581922807017542
1,1,0,2.0743130798186757,-0.9678856140350877
1,1,0,1.2312416284528571,-0.7756168421052633
1,1,0,0.020330392265988092,-0.7017543859649122
1,1,0,0.9012610931556275,-0.5403508771929825
1,1,0,1.0641581417323795,-0.7806126315789476
1,1,0,0.9012610931556275,-0.7719298245614035
1,1,0,1.3054691605120448,-0.7719298245614035
1,1,0,-0.6880472077470576,-0.7508771929824561
1,1,0,0.8997082392059216,-0.7508771929824561
1,1,0,-0.4232239897142838,-0.7157894736842105
1,1,0,-0.2669841473739038,-0.6596491228070176
1,1,0,-0.2151235444072275,-0.5964912280701754
1,1,0,1.3435542154720457,-0.5403508771929825
1,1,0,0.21575918512170278,-0.47017543859649125
1,1,0,0.7315766622879291,-0.43508771929824563
1,1,0,0.9244834365536444,-1.0184954385964913
1,1,0,1.0835320474962398,-0.7964912280701755
1,1,0,2.0743130798186757,-0.7964912280701755
1,1,0,1.1087384467908998,-0.7806126315789476
1,1,0,2.0743130798186757,-0.7684210526315789
1,1,0,-0.11692571909670842,-0.7614035087719299
1,1,0,0.13920458462598626,-0.7597978947368423
1,1,0,-0.2945350963308416,-0.7017543859649122
1,1,0,0.3955105735026234,-0.5403508771929825
1,1,0,-0.2807157915487654,-0.28771929824561404
1,1,0,0.026399157332517093,-0.28771929824561404
1,1,0,0.8228769674950771,-0.7719298245614035
1,1,0,2.0743130798186757,-0.7719298245614035
1,1,0,1.5309922637569942,-0.6456140350877193
1,1,0,-0.8395084818895121,-0.6877192982456141
1,1,0,-0.18193126966612627,-0.6666666666666666
1,1,0,-0.7466673003993002,-0.5674385964912281
1,1,0,0.7088160518810795,-0.6456140350877193
1,1,0,0.36685587569783507,-0.5964912280701754
1,1,0,2.0743130798186757,-0.5052631578947369
1,1,0,0.6280437355058488,-0.6456140350877193
1,1,0,-0.4011968740935355,-0.6105263157894737
1,1,0,-0.2465467350173893,-0.5964912280701754
1,1,0,0.5607531335018637,-0.5964912280701754
1,1,0,0.32885394458075373,-0.5879277192982457
1,1,0,0.2774595527102271,-0.5754385964912281
1,1,0,0.6113389327102137,-0.6105263157894737
1,1,0,1.2670751553008164,-0.6105263157894737
1,1,0,-0.38423360329625955,-0.5754385964912281
1,1,0,-0.6652318717053769,-0.5403508771929825
1,1,0,2.0743130798186757,-0.7157894736842105
1,1,0,0.21008659770117902,-0.6807017543859649
1,1,0,0.2119786668491959,-0.6105263157894737
1,1,0,-0.8141070412116582,-0.5614035087719298
1,1,0,1.4834257929038699,-0.6666666666666666
1,1,0,0.024377774989400674,-0.6105263157894737
1,1,0,1.4683831156367404,-0.6666666666666666
1,1,0,0.7348170584872181,-0.6666666666666666
1,1,0,0.7542018919668609,-0.6666666666666666
1,1,0,-0.6595807052352558,-0.6105263157894737
1,1,0,-0.6399614123271307,-0.6105263157894737
1,1,0,-0.41830751171735825,-0.6105263157894737
1,1,0,0.020330392265988092,-0.5964912280701754
1,1,0,1.0820447978416687,-0.47017543859649125
1,1,0,0.5844491325666897,-0.4
1,1,0,1.9908281594845765,-0.6105263157894737
1,1,0,2.0743130798186757,-0.6105263157894737
1,1,0,0.599599431331854,-0.6666666666666666
1,1,0,1.5525895994470995,-0.6105263157894737
1,1,0,1.2827550350953514,-0.5684210526315789
1,1,0,-0.10200750784819977,-0.5656842105263158
1,1,0,0.3032629045289793,-0.5403508771929825
1,1,0,0.4362662063078251,-0.5964912280701754
1,1,0,-0.662403707634642,-0.6105263157894737
1,1,0,-0.5036755628619097,-0.6105263157894737
1,1,0,0.7137048699374334,-0.6105263157894737
1,1,0,0.5145976234598378,-0.7403508771929824
1,1,0,2.0743130798186757,-0.6807017543859649
1,1,0,0.22142095407901016,-0.6666666666666666
1,1,0,0.62470892681207,-0.6666666666666666
1,1,0,-0.4781587788219571,-0.6
1,1,0,0.33067391729210005,-0.5879277192982457
1,1,0,0.13726444710302932,-0.5760329824561404
1,1,0,-0.6851764806760766,-0.5614035087719298
1,1,0,-0.04737104646093601,-0.6105263157894737
1,1,0,0.23459009225239663,-0.6105263157894737
1,1,0,0.4625787717411324,-0.6
1,1,0,-0.14920631788004493,-0.5964912280701754
1,1,0,0.7477511856752221,-0.5964912280701754
1,1,0,0.036483147197363064,-0.47017543859649125
1,1,0,0.09621019533677429,-0.9789473684210527
1,1,0,0.9888211794189804,-0.7157894736842105
1,1,0,0.3883706192522584,-0.6666666666666666
1,1,0,0.7250875732732028,-0.6666666666666666
1,1,0,0.9183036597888193,-0.6666666666666666
1,1,0,0.13338019212473276,-0.6807017543859649
1,1,0,0.3955105735026234,-0.6666666666666666
1,1,0,1.0671443588458565,-0.6666666666666666
1,1,0,2.0743130798186757,-0.6456140350877193
1,1,0,1.2023731970795033,-0.6
1,1,0,0.020330392265988092,-0.5754385964912281
1,1,0,0.48695303271765683,-0.5052631578947369
1,1,0,0.5911905208262678,-0.47017543859649125
1,1,0,1.3785503555904353,-0.7157894736842105
1,1,0,1.5296393942415194,-0.6807017543859649
1,1,0,-0.6652318717053769,-0.6701754385964912
1,1,0,0.020330392265988092,-0.6666666666666666
1,1,0,0.5488452789682551,-0.47017543859649125
1,1,0,-0.30379768030956955,-0.6807017543859649
1,1,0,0.05253907079046807,-0.6666666666666666
1,1,0,0.5675396023962467,-0.6666666666666666
1,1,0,0.7445217557014776,-0.6666666666666666
1,1,0,-0.11265405917620894,-0.6456140350877193
1,1,0,0.3451961060799409,-0.5157894736842106
1,1,0,0.028419005967608893,-0.6666666666666666
1,1,0,0.40619128454693143,-0.6666666666666666
1,1,0,0.41151860281862157,-0.6666666666666666
1,1,0,0.922939362805812,-0.6666666666666666
1,1,0,0.022354854715004768,-0.6456140350877193
1,1,0,0.44681607831572734,-0.6456140350877193
1,1,0,0.7088160518810795,-0.6105263157894737
1,1,0,-0.19073585327053938,-0.43508771929824563
1,1,0,-0.5479050709480014,-0.6105263157894737
1,1,0,0.9475755011213415,-0.6105263157894737
